Sub,Zona,Sucursal,Coordinacion,Marca,Fecha de Corte,Calidad de Cartera H,Colocado PP H,Cartera H,Colocado Neto H,Colocado Neto al Corriente H,Mora H,Distribuidoras Totales H,Distribuidoras al Corriente H,Distribuidoras en Mora H,Clientes Totales H,Clientes al Corriente H,Clientes con H,Var Calidad,Var Colocado Neto,Var Colocado N al Corriente,Var Mora,Var Dist Tot,Var Dist Corriente,Var Dist en Mora,Var Clientes Tot,Var Clientes al Cte,Var H,Recup Calidad,Recup Mora,Recup Dv en Mora
Chihuahua,Chihuahua Centro,Parral,Parral B,Vale Amigo,02/07/2026,32.70%,861736,3480417,4342152,1419984,2922168,146,51,95,908,258,14,-21.83%,-22175,-959828,937653,-2,-29,27,0,-156,-1,-22.73%,951013.1,29
Chihuahua,Chihuahua Centro,Parral,Parral C,Vale Amigo,02/07/2026,33.57%,740740,2825381,3566121,1197180,2368941,118,40,78,795,221,,-15.35%,83392,-506588,589980,1,-15,16,6,-99,,-19.10%,673267.09,17
Chihuahua,Chihuahua Centro,Parral,Parral D,Viva Vale,02/07/2026,67.47%,268605,1085142,1353746,913408,440338,41,27,14,284,170,26,-6.84%,14212,-81988,96200,0,-6,6,4,-28,9,-10.84%,145898.78,7
Chihuahua,Chihuahua Centro,Parral,Parral E,Viva Vale,02/07/2026,64.77%,211704,1105318,1317023,852999,464024,39,26,13,270,161,15,-15.69%,-6192,-211624,205433,-1,-5,4,3,-31,-1,-16.33%,217709.45,5
Chihuahua,Chihuahua Norte,Casas Grandes,Casas Grandes A,Vale Amigo,02/07/2026,28.27%,817121,3505453,4322574,1221854,3100720,153,46,107,931,211,,-16.52%,-53997,-738359,684362,1,-20,21,-3,-144,-9,-18.97%,786360.87,22
Chihuahua,Chihuahua Norte,Casas Grandes,Casas Grandes B,Vale Amigo,02/07/2026,28.89%,774143,3423714,4197857,1212558,2985299,95,32,63,769,214,25,-35.05%,61504,-1431975,1493479,0,-30,30,11,-238,7,-38.37%,1586915.18,32
Chihuahua,Chihuahua Norte,Casas Grandes,Casas Grandes C,Viva Vale,02/07/2026,51.90%,360799,1636781,1997580,1036819,960761,57,35,22,354,188,,-20.76%,-39664,-443435,403771,-1,-13,12,6,-63,,-26.86%,530492.18,14
Chihuahua,Chihuahua Norte,Casas Grandes,Casas Grandes D,Viva Vale,02/07/2026,28.46%,471270,2595088,3066358,872747,2193611,76,18,58,548,148,,-13.05%,-38954,-416357,377403,-1,-12,11,1,-61,,-13.70%,419291.92,12
Chihuahua,Chihuahua Norte,Cd. Juárez,Juarez A,Vale Amigo,02/07/2026,29.02%,1482926,7851210,9334136,2708312,6625824,245,58,187,2066,489,13,-15.00%,-80272,-1435351,1355079,3,-27,30,-5,-236,-9,-18.32%,1678089.4,36
Chihuahua,Chihuahua Norte,Cd. Juárez,Juarez B,Vale Amigo,02/07/2026,48.41%,1282291,7483169,8765460,4243047,4522414,235,92,143,1904,808,9,-7.90%,-19833,-703608,683775,-2,-21,19,11,-109,-10,-7.51%,663399.56,18
Chihuahua,Chihuahua Norte,Cd. Juárez,Juarez C,Vale Amigo,02/07/2026,36.44%,1449634,8026247,9475881,3452935,6022946,237,77,160,1978,624,34,-11.15%,108271,-1005390,1113661,3,-25,28,31,-169,-1,-14.37%,1356900.53,31
Chihuahua,Chihuahua Norte,Cd. Juárez,Juarez D,Vale Amigo,02/07/2026,39.05%,1578299,8679648,10257947,4005850,6252097,248,67,181,2240,755,,-14.15%,191916,-1348902,1540817,0,-35,35,39,-224,-42,-14.92%,1554819.69,37
Chihuahua,Chihuahua Norte,Cd. Juárez,Juarez E,Vale Amigo,02/07/2026,41.23%,1304369,7738037,9042406,3728605,5313801,225,73,152,2030,692,22,-5.32%,90180,-438851,529031,0,-13,13,38,-70,-10,-9.57%,886864.57,21
Chihuahua,Chihuahua Norte,Cd. Juárez 2,Juarez 2 A,Vale Amigo,02/07/2026,35.03%,1365100,8658603,10023703,3511607,6512096,242,59,183,2242,706,9,-12.11%,-27537,-1226624,1199088,-1,-22,21,20,-208,0,-13.90%,1352971.65,23
Chihuahua,Chihuahua Norte,Cd. Juárez 2,Juarez 2 B,Vale Amigo,02/07/2026,32.49%,1536832,8173409,9710241,3154641,6555600,264,50,214,2204,608,20,-6.00%,126370,-534209,660579,0,-17,17,26,-96,-10,-9.15%,917803.94,23
Chihuahua,Chihuahua Norte,Cd. Juárez 2,Juarez 2 C,Viva Vale,02/07/2026,49.77%,435674,3057477,3493151,1738455,1754696,66,35,31,742,329,47,-9.21%,97724,-263974,361698,0,-9,9,29,-65,5,-15.42%,553876.48,12
Chihuahua,Chihuahua Norte,Cd. Juárez 2,Juarez 2 D,Viva Vale,02/07/2026,57.32%,269377,1926001,2195378,1258352,937026,48,26,22,416,235,4,-15.90%,36668,-322302,358970,1,-6,7,18,-47,4,-17.23%,378129,8
Chihuahua,Chihuahua Sur,Camargo,Camargo A,Vale Amigo,02/07/2026,46.75%,747776,3523612,4271387,1996823,2274564,83,38,45,748,303,,-12.10%,76180,-472164,548344,1,-8,9,14,-81,,-13.94%,548343.67,9
Chihuahua,Chihuahua Sur,Camargo,Camargo B,Vale Amigo,02/07/2026,30.10%,586433,2874311,3460743,1041650,2419093,83,32,51,731,172,9,-11.81%,-100776,-450817,350041,0,-9,9,-3,-61,0,-12.45%,383775.47,9
Chihuahua,Chihuahua Sur,Camargo,Camargo C,Vale Amigo,02/07/2026,25.01%,587008,2753220,3340228,835420,2504808,86,17,69,681,136,,-29.38%,26854,-966789,993643,0,-13,13,2,-161,,-32.78%,1071370.18,16
Chihuahua,Chihuahua Sur,Camargo,Camargo D,Viva Vale,02/07/2026,60.07%,354032,1604842,1958875,1176733,782142,55,35,20,371,223,,-4.45%,-75577,-135861,60284,0,-2,2,4,-2,-6,-3.09%,34519,1
Chihuahua,Chihuahua Sur,Camargo,Camargo E,Viva Vale,02/07/2026,49.53%,376128,1736654,2112782,1046490,1066291,54,32,22,389,164,21,-16.00%,16898,-326992,343890,-2,-12,10,2,-73,-2,-16.75%,354823.48,10
Chihuahua,Chihuahua Sur,Delicias,Delicias A,Vale Amigo,02/07/2026,37.11%,712625,2823550,3536175,1312199,2223976,116,51,65,722,228,10,-17.72%,-97370,-680018,582648,0,-17,17,-4,-97,-3,-17.43%,576110.35,16
Chihuahua,Chihuahua Sur,Delicias,Delicias B,Vale Amigo,02/07/2026,33.75%,759858,3262500,4022358,1357655,2664703,126,44,82,837,253,,-24.46%,-7244,-988126,980882,0,-26,26,9,-185,,-28.25%,1101601.49,30
Chihuahua,Chihuahua Sur,Delicias,Delicias C,Vale Amigo,02/07/2026,41.11%,886793,3893663,4780456,1965241,2815215,126,49,77,983,311,39,-12.74%,-29214,-624552,595338,-1,-18,17,2,-102,0,-16.06%,747380.37,20
Chihuahua,Chihuahua Sur,Delicias,Delicias D,Vale Amigo,02/07/2026,17.11%,603306,2385368,2988674,511223,2477451,104,19,85,661,85,13,-14.85%,13186,-439604,452791,-2,-15,13,1,-66,0,-17.66%,514286.42,17
Chihuahua,Chihuahua Sur,Delicias,Delicias E,Viva Vale,02/07/2026,48.60%,646825,3096649,3743473,1819300,1924173,129,71,58,745,346,21,-18.64%,-47419,-729658,682239,-2,-21,19,6,-108,-4,-21.37%,764657.28,21
Chihuahua,Chihuahua Sur,Jimenez,Jimenez A,Vale Amigo,02/07/2026,48.43%,672817,3028155,3700972,1792479,1908493,105,59,46,748,338,19,-22.27%,-66734,-871304,804570,-1,-18,17,-2,-149,-1,-25.34%,907539.37,19
Chihuahua,Chihuahua Sur,Jimenez,Jimenez B,Vale Amigo,02/07/2026,71.95%,515885,1859254,2375140,1708811,666329,83,51,32,459,304,,-11.01%,-78419,-326520,248101,1,-6,7,-4,-48,,-11.52%,248101.49,7
Chihuahua,Chihuahua Sur,Jimenez,Jimenez C,Viva Vale,02/07/2026,69.75%,543689,2704235,3247925,2265376,982549,95,67,28,706,485,,-13.06%,-130931,-532505,401575,-1,-14,13,-5,-74,-9,-13.22%,401574.8,13
Chihuahua,Chihuahua Sur,Meoqui,Meoqui A,Vale Amigo,02/07/2026,26.14%,754690,4072316,4827006,1261878,3565129,135,46,89,976,221,33,-21.03%,-17917,-1023417,1005500,1,-20,21,-3,-183,10,-27.76%,1328344.89,27
Chihuahua,Chihuahua Sur,Meoqui,Meoqui B,Vale Amigo,02/07/2026,47.73%,613988,4132261,4746249,2265260,2480989,155,58,97,1046,422,3,-9.85%,-218377,-593210,374833,0,-16,16,-12,-113,-8,-20.70%,947961.54,24
Chihuahua,Chihuahua Sur,Meoqui,Meoqui C,Viva Vale,02/07/2026,52.50%,523242,2382551,2905793,1525661,1380132,96,49,47,618,304,4,-21.16%,50644,-577587,628231,1,-24,25,16,-108,-4,-22.95%,668725.73,25
Digital Suroeste,Digital Chiapas,Comitan Digital,Ejecutivo Comitan A,Vale Amigo,02/07/2026,71.34%,223573,1889466,2113039,1507542,605497,67,43,24,491,335,,-8.65%,80311,-118616,198927,0,-6,6,2,-41,,-9.09%,203640.84,7
Digital Suroeste,Digital Chiapas,Tonala Digital,Ejecutivo Tonala A,Vale Amigo,02/07/2026,78.82%,150306,1442766,1593073,1255634,337439,40,27,13,433,310,,-10.58%,109107,-71038,180145,1,-5,6,19,-43,,-10.99%,180145.09,6
Digital Suroeste,Digital Chiapas,Villa Flores Digital,Ejecutivo Villa Flores A,Vale Amigo,02/07/2026,64.03%,52527,887754,940281,602025,338256,28,20,8,275,177,,-15.39%,45051,-108904,153955,1,-2,3,13,-34,,-21.08%,202650,4
Digital Suroeste,Digital Guerrero,Acapulco Digital,Ejecutivo Acapulco A,Vale Amigo,02/07/2026,80.49%,122581,714160,836741,673478,163263,24,19,5,188,144,,-10.09%,92628,-511,93139,2,-1,3,18,-5,,-16.37%,137306.88,4
Digital Suroeste,Digital Guerrero,Chilpancingo Digital,Ejecutivo Chilpancingo A,Vale Amigo,02/07/2026,74.56%,75494,682339,757833,565061,192772,32,24,8,194,137,,-25.44%,93504,-99268,192772,3,-5,8,24,-33,,-25.44%,192771.61,8
Digital Suroeste,Digital Guerrero,Coyuca de Benitez Digital,Ejecutivo Coyuca De Benitez A,Vale Amigo,02/07/2026,76.20%,142911,1074734,1217645,927873,289772,40,32,8,273,207,,-15.67%,145974,-56660,202634,3,-2,5,23,-22,,-16.63%,202634.31,5
Digital Suroeste,Digital Guerrero,Cruz Grande,Coordinación A Cruz Grande,Vale Amigo,02/07/2026,100.00%,0,8000,8000,8000,,1,1,,2,2,,100.00%,8000,8000,,1,1,,2,2,,0.00%,,
Digital Suroeste,Digital Guerrero,Iguala Digital,Ejecutivo Iguala A,Vale Amigo,02/07/2026,89.22%,96850,1238022,1334872,1190951,143921,41,34,7,355,300,,-8.57%,85661,-30640,116301,1,-4,5,24,-17,,-10.18%,136005.84,6
Digital Suroeste,Digital Oaxaca,Ixtepec Digital,Ejecutivo Ixtepec A,Vale Amigo,02/07/2026,82.19%,313466,3259159,3572624,2936446,636178,54,44,10,815,661,,-11.54%,60783,-355279,416062,2,-1,3,19,-77,,-12.62%,450815.41,5
Digital Suroeste,Digital Oaxaca,Juchitan Digital,Ejecutivo Juchitan A,Vale Amigo,02/07/2026,59.87%,294524,3694939,3989463,2388384,1601079,89,46,43,966,533,,-20.88%,207641,-665517,873158,2,-15,17,57,-140,,-21.34%,873158.37,17
Digital Suroeste,Digital Oaxaca,Matias Romero Digital,Ejecutivo Matias Romero A,Vale Amigo,02/07/2026,87.31%,243177,2253201,2496378,2179553,316825,45,37,8,573,493,,-9.18%,205624,-30676,236300,0,-5,5,19,-38,,-9.26%,236300.1,5
Digital Suroeste,Digital Oaxaca,Tehuantepec Digital,Ejecutivo Tehuantepec A,Vale Amigo,02/07/2026,64.19%,325509,3159770,3485278,2237204,1248074,76,43,33,856,509,,-10.30%,268180,-159165,427345,0,-8,8,38,-69,,-11.19%,421344.81,8
Digital Suroeste,Digital Oaxaca Costa,Huatulco Digital,Ejecutivo Huatulco A,Vale Amigo,02/07/2026,99.12%,26400,400110,426510,422760,3750,17,16,1,120,117,,0.64%,68166,69853,-1687,1,1,0,11,14,,-0.88%,3750,1
Digital Suroeste,Digital Oaxaca Costa,Pinotepa Nacional Digital,Ejecutivo Pinotepa Nacional A,Vale Amigo,02/07/2026,79.33%,56156,849759,905915,718689,187226,31,23,8,211,162,,-0.16%,12504,8513,3991,0,0,0,10,11,,-6.50%,58784.72,3
Digital Suroeste,Digital Oaxaca Costa,Puerto Escondido Digital,Ejecutivo Puerto Escondido A,Vale Amigo,02/07/2026,74.60%,14800,398080,412880,308020,104860,18,14,4,114,85,,-10.38%,-15427,-55979,40552,0,-2,2,5,-5,,-17.81%,73654.74,3
Digital Suroeste,Digital Oaxaca Costa,Salina Cruz Digital,Ejecutivo Salina Cruz A,Vale Amigo,02/07/2026,71.26%,189215,2024158,2213373,1577353,636020,68,47,21,644,420,,-14.44%,131115,-207193,338308,2,-7,9,19,-87,,-17.94%,402142.98,11
Noreste,Coahuila,Guadalupe Victoria,Guadalupe Victoria A,Vale Amigo,02/07/2026,52.33%,492217,5251832,5744049,3005859,2738190,88,39,49,1193,573,45,-17.24%,32574,-967412,999986,2,-12,14,19,-136,-18,-15.04%,868371.99,15
Noreste,Coahuila,Guadalupe Victoria,Guadalupe Victoria B,Vale Amigo,02/07/2026,53.85%,677277,5086311,5763588,3103703,2659886,95,46,49,1147,573,19,-20.42%,18653,-1163278,1181931,1,-14,15,20,-185,0,-21.67%,1237522.84,17
Noreste,Coahuila,Parras,Parras A,Vale Amigo,02/07/2026,39.03%,820769,5139353,5960123,2326262,3633861,157,55,102,1354,436,47,-26.38%,34994,-1549553,1584547,1,-38,39,1,-300,2,-28.01%,1666187.22,43
Noreste,Coahuila,Parras,parras B,Vale Amigo,02/07/2026,59.09%,0,184551,184551,109054,75497,10,6,4,38,21,,-8.07%,17309,-3266,20575,1,0,1,5,-1,,-30.18%,55693.06,3
Noreste,Coahuila,San Pedro,San Pedro A,Vale Amigo,02/07/2026,41.08%,668617,4401233,5069850,2082808,2987042,122,48,74,1184,425,23,-17.32%,53405,-846849,900254,0,-20,20,16,-158,-23,-16.66%,828569.79,20
Noreste,Coahuila,San Pedro,San Pedro B,Vale Amigo,02/07/2026,43.06%,737098,3792498,4529597,1950596,2579001,103,43,60,944,340,21,-18.85%,33224,-833104,866328,2,-19,21,11,-159,0,-25.75%,1131037.15,24
Noreste,Coahuila,San Pedro,San Pedro C,Vale Amigo,02/07/2026,28.46%,709017,3163682,3872699,1102313,2770386,103,29,74,867,202,,-41.00%,74281,-1536216,1610497,0,-28,28,-3,-297,,-43.11%,1647956.89,30
Noreste,Coahuila Norte,Acuña,Acuña A,Vale Amigo,02/07/2026,33.25%,2061242,11583390,13644632,4536587,9108045,232,40,192,2864,752,,-7.22%,75201,-954485,1029686,-1,-13,12,29,-156,,-8.74%,1198474.88,15
Noreste,Coahuila Norte,Acuña,Acuña B,Vale Amigo,02/07/2026,28.86%,1666063,9650173,11316236,3266004,8050232,195,41,154,2519,542,12,-2.86%,-154952,-372496,217544,-1,-8,7,-29,-49,-34,-3.22%,303423.5,8
Noreste,Coahuila Norte,Acuña,Acuña C,Vale Amigo,02/07/2026,44.43%,1348331,9205691,10554022,4689009,5865013,181,63,118,2367,914,8,-5.84%,73474,-579449,652923,0,-10,10,33,-94,0,-7.47%,850999.96,12
Noreste,Coahuila Norte,Acuña,Acuña D,Vale Amigo,02/07/2026,100.00%,0,238708,238708,238708,,17,17,,47,47,,0.00%,124542,124542,,8,8,,24,24,,0.00%,,
Noreste,Coahuila Norte,Monclova,Monclova A,Vale Amigo,02/07/2026,31.93%,1396592,8025262,9421853,3008452,6413401,193,57,136,2088,490,80,-8.12%,-2106,-765917,763811,2,-12,14,5,-115,-9,-9.74%,873527.23,18
Noreste,Coahuila Norte,Monclova,Monclova B,Vale Amigo,02/07/2026,44.81%,1119157,6617430,7736587,3466541,4270046,173,63,110,1561,577,11,-4.90%,45104,-356494,401598,0,-11,11,-1,-103,11,-7.08%,529417.21,16
Noreste,Coahuila Norte,Monclova,Monclova C,Vale Amigo,02/07/2026,38.18%,1358935,6734591,8093525,3090161,5003364,233,66,167,1925,567,17,-6.44%,-76143,-555313,479170,1,-11,12,4,-95,17,-7.85%,588379.02,15
Noreste,Coahuila Norte,Monclova,Monclova D,Viva Vale,02/07/2026,52.70%,878378,4552217,5430595,2862101,2568494,103,59,44,1034,516,32,-15.85%,-41853,-889418,847565,-1,-13,12,8,-149,0,-16.52%,897408.21,14
Noreste,Coahuila Norte,Monclova,Monclova E,Viva Vale,02/07/2026,52.42%,437006,3215386,3652392,1914576,1737816,80,36,44,845,420,,-4.84%,87958,-126498,214455,0,-6,6,22,-26,-4,-20.05%,720534.66,9
Noreste,Coahuila Norte,Piedras Negras,Piedras Negras A,Vale Amigo,02/07/2026,47.41%,1336596,8570081,9906677,4696770,5209907,167,57,110,2090,793,13,-5.50%,131445,-475216,606661,2,-9,11,8,-105,-8,-6.20%,601401.29,11
Noreste,Coahuila Norte,Piedras Negras,Piedras Negras B,Vale Amigo,02/07/2026,38.51%,1100080,6691514,7791594,3000373,4791221,182,52,130,1924,618,,-6.70%,-93883,-564268,470385,0,-8,8,0,-68,-37,-5.73%,428213.11,8
Noreste,Coahuila Norte,Piedras Negras,Piedras Negras C,Vale Amigo,02/07/2026,43.34%,1163994,7961422,9125416,3955252,5170163,164,68,96,2017,788,48,-13.72%,-171173,-1349662,1178489,0,-14,14,9,-220,-16,-13.63%,1213599.17,16
Noreste,Digital San Luis,Cd Mante Digital,Ejecutivo Cd Mante A,Vale Amigo,02/07/2026,56.73%,313087,3200245,3513333,1993056,1520277,63,31,32,712,397,,-29.54%,312524,-768360,1080884,2,-12,14,39,-153,,-30.48%,1080883.57,14
Noreste,Digital San Luis,Cd Victoria Digital,Ejecutivo Cd Victoria A,Vale Amigo,02/07/2026,63.06%,351251,3256056,3607307,2274829,1332478,80,44,36,785,477,,-17.82%,214484,-469227,683711,4,-10,14,45,-100,,-19.43%,708377.25,15
Noreste,Digital San Luis,San Luis Potosi Digital,San Luis Potosi A,Vale Amigo,02/07/2026,73.11%,466404,3413934,3880339,2836922,1043417,58,29,29,818,555,,-13.55%,153529,-392597,546126,0,-9,9,16,-102,,-14.15%,549351.39,9
Noreste,Reynosa Digital,Matamoros Digital,Ejecutivo Matamoros A,Vale Amigo,02/07/2026,100.00%,0,34284,34284,34284,,1,1,,6,6,,0.00%,10284,10284,,0,0,,3,3,,0.00%,,
Noreste,Reynosa Digital,Reynosa Digital,Ejecutivo Reynosa A,Vale Amigo,02/07/2026,100.00%,0,66850,66850,66850,,2,2,,13,13,,0.00%,341,341,,0,0,,2,2,,0.00%,,
Noreste,Saltillo/Nuevo Leon,Cadereyta,Cadereyta A,Vale Amigo,02/07/2026,43.32%,792992,4008463,4801455,2080009,2721446,98,38,60,948,307,5,-8.98%,-3192,-433044,429852,0,-10,10,9,-74,0,-9.00%,429852,10
Noreste,Saltillo/Nuevo Leon,Cadereyta,Cadereyta B,Vale Amigo,02/07/2026,38.91%,775730,3216704,3992435,1553536,2438899,103,34,69,826,226,8,-13.16%,23745,-513071,536815,0,-14,14,10,-90,0,-13.20%,537418.79,14
Noreste,Saltillo/Nuevo Leon,Cadereyta,Cadereyta C,Viva Vale,02/07/2026,48.83%,396660,2224487,2621147,1279871,1341276,59,35,24,477,200,45,-32.63%,-62072,-905967,843895,-1,-14,13,-1,-135,0,-32.45%,843894.98,13
Noreste,Saltillo/Nuevo Leon,Cadereyta,Cadereyta D,Viva Vale,02/07/2026,84.50%,295871,2111212,2407083,2034071,373012,56,46,10,431,333,,-2.18%,404,-52163,52567,1,-2,3,8,-1,,-2.34%,52567,3
Noreste,Saltillo/Nuevo Leon,Linares,Linares A,Vale Amigo,02/07/2026,58.60%,1014968,4745566,5760534,3375899,2384635,193,82,111,1379,673,6,-12.02%,156299,-582004,738303,-1,-18,17,17,-125,6,-11.75%,666787.25,19
Noreste,Saltillo/Nuevo Leon,Linares,Linares B,Vale Amigo,02/07/2026,38.13%,869490,4133307,5002797,1907645,3095151,171,63,108,1213,386,16,-14.67%,-14669,-741522,726852,1,-27,28,-4,-147,-1,-14.71%,738840.45,30
Noreste,Saltillo/Nuevo Leon,Saltillo,Saltillo A,Vale Amigo,02/07/2026,37.58%,713284,4079946,4793230,1801092,2992137,160,57,103,1118,316,46,-15.34%,71789,-697334,769123,1,-24,25,14,-133,2,-18.85%,888039.36,27
Noreste,Saltillo/Nuevo Leon,Saltillo,Saltillo B,Vale Amigo,02/07/2026,41.51%,832580,3914233,4746812,1970240,2776572,166,66,100,1094,386,18,-25.30%,53935,-1164933,1218868,1,-32,33,20,-207,-6,-25.88%,1212056.88,32
Noreste,Saltillo/Nuevo Leon,Saltillo,Saltillo C,Vale Amigo,02/07/2026,30.30%,792519,3509298,4301817,1303240,2998577,150,43,107,1055,246,16,-22.51%,19447,-958258,977705,0,-25,25,-1,-195,-2,-23.87%,995725.69,26
Noreste,Saltillo/Nuevo Leon,Saltillo,Saltillo D,Vale Amigo,02/07/2026,29.31%,855321,3777110,4632431,1357881,3274550,152,34,118,1161,255,26,-19.31%,13080,-888191,901272,0,-21,21,10,-167,0,-19.91%,911269.68,22
Noreste,Saltillo/Nuevo Leon,Saltillo,Saltillo E,Viva Vale,02/07/2026,66.18%,483969,2606778,3090747,2045403,1045343,106,67,39,677,431,10,-11.90%,-76204,-427304,351100,-1,-14,13,6,-51,-5,-11.01%,325070.56,15
Noreste,San Luis,Ciudad Valles,Ciudad Valles A,Vale Amigo,02/07/2026,58.25%,924122,5462909,6387031,3720228,2666803,150,80,70,1258,644,13,-12.49%,-100472,-868632,768159,2,-17,19,7,-124,4,-13.64%,858242.17,21
Noreste,San Luis,Ciudad Valles,Ciudad Valles B,Vale Amigo,02/07/2026,31.78%,916377,3664140,4580517,1455887,3124630,132,39,93,1027,237,17,-21.99%,70036,-969531,1039567,2,-22,24,7,-171,1,-23.65%,1071855.17,25
Noreste,San Luis,Ciudad Valles,Ciudad Valles C,Viva Vale,02/07/2026,48.05%,356150,2169592,2525742,1213668,1312074,65,30,35,519,198,30,-9.30%,-59864,-269125,209261,0,-10,10,-1,-59,6,-9.00%,236125.72,12
Noreste,San Luis,Ciudad Valles,Ciudad Valles D,Viva Vale,02/07/2026,81.37%,383344,2276743,2660088,2164426,495662,64,49,15,572,443,11,-2.98%,-134015,-192391,58376,0,-3,3,-7,-26,5,-3.70%,90207,4
Noreste,San Luis,Matehuala,Matehuala A,Vale Amigo,02/07/2026,56.91%,815038,4550050,5365088,3053176,2311912,119,52,67,1073,558,,-15.61%,-98447,-909031,810583,-1,-21,20,2,-155,-5,-16.71%,867557.18,22
Noreste,San Luis,Matehuala,Matehuala B,Vale Amigo,02/07/2026,65.63%,645010,3640237,4285247,2812568,1472679,98,51,47,893,505,,-12.02%,48714,-477271,525985,0,-15,15,10,-102,,-12.82%,525984.88,15
Noreste,San Luis,Matehuala,Matehuala C,Viva Vale,02/07/2026,64.33%,348396,2196070,2544465,1636833,907632,52,28,24,555,340,,-12.19%,-46075,-345550,299475,0,-8,8,9,-50,,-13.56%,337472.9,10
Noreste,San Luis,Matehuala,Matehuala D,Viva Vale,02/07/2026,65.69%,291143,1872826,2163969,1421503,742466,63,29,34,501,331,,-13.85%,33932,-272682,306614,0,-14,14,19,-40,,-16.95%,364073.86,18
Noreste,Tamaulipas,Altamira,Altamira A,Vale Amigo,02/07/2026,49.33%,630597,3780117,4410714,2175624,2235091,101,56,45,876,370,19,-16.85%,16612,-732293,748906,0,-12,12,1,-114,-19,-16.64%,707959.15,13
Noreste,Tamaulipas,Altamira,Altamira B,Vale Amigo,02/07/2026,59.64%,895454,4286959,5182414,3090935,2091478,116,62,54,987,503,11,-14.08%,-2846,-731950,729103,1,-15,16,0,-112,-3,-16.08%,804100.79,16
Noreste,Tamaulipas,Altamira,Altamira C,Vale Amigo,02/07/2026,61.93%,827985,3794544,4622529,2862631,1759898,102,57,45,838,459,4,-15.24%,-74109,-761496,687388,1,-15,16,2,-88,-16,-14.79%,656708.35,15
Noreste,Tamaulipas,Altamira,Altamira D,Vale Amigo,02/07/2026,39.64%,1281840,7007192,8289032,3285692,5003339,117,33,84,1450,480,7,-19.20%,-61194,-1627490,1566296,-1,-19,18,-9,-188,-26,-22.61%,1783693.94,20
Noreste,Tamaulipas,Altamira,Altamira E,Vale Amigo,02/07/2026,63.64%,785349,4852762,5638110,3588176,2049934,99,43,56,1183,666,12,-11.56%,27850,-630691,658542,0,-15,15,31,-68,-42,-9.35%,528965.82,15
Noreste,Tamaulipas,Altamira,Altamira F,Viva Vale,02/07/2026,82.24%,519404,3886579,4405983,3623451,782532,83,71,12,802,640,23,-8.35%,-80448,-440582,360133,-1,-7,6,22,-61,23,-10.35%,443715.91,8
Noreste,Tamaulipas,Altamira,Altamira G,Viva Vale,02/07/2026,52.17%,789099,4986629,5775728,3012931,2762797,107,50,57,1158,448,131,-20.13%,95657,-1093644,1189300,0,-18,18,29,-222,31,-23.79%,1374382.89,20
Noreste,Tamaulipas,Tampico Norte,Tampico Norte A,Vale Amigo,02/07/2026,43.65%,1009028,6228766,7237794,3159036,4078757,118,53,65,1415,527,43,-26.45%,99632,-1844575,1944207,0,-29,29,18,-332,12,-31.87%,2250893.46,29
Noreste,Tamaulipas,Tampico Norte,Tampico Norte B,Vale Amigo,02/07/2026,60.04%,916196,5932107,6848303,4111953,2736351,128,73,55,1343,749,25,-21.34%,30538,-1436661,1467200,1,-18,19,9,-243,-1,-22.64%,1526510.39,22
Noreste,Tamaulipas,Tampico Norte,Tampico Norte C,Vale Amigo,02/07/2026,53.69%,1028682,5834328,6863010,3684410,3178600,146,55,91,1468,654,31,-18.94%,-15200,-1310972,1295772,2,-20,22,3,-226,9,-20.27%,1348538.94,24
Noreste,Tamaulipas,Tampico Norte,Tampico Norte D,Vale Amigo,02/07/2026,44.57%,915610,5559995,6475605,2886117,3589488,142,55,87,1340,501,31,-15.34%,37960,-970513,1008474,0,-21,21,6,-189,3,-17.39%,1095435.4,22
Noreste,Tampico,Tampico Centro,Tampico Centro A,Vale Amigo,02/07/2026,63.76%,1353996,8791906,10145902,6469133,3676769,149,82,67,1996,1212,,-7.28%,-364941,-997620,632679,0,-11,11,0,-123,,-10.71%,1001761.77,13
Noreste,Tampico,Tampico Centro,Tampico Centro B,Vale Amigo,02/07/2026,47.19%,1150728,5868075,7018803,3311869,3706935,152,71,81,1504,612,49,-11.11%,-119565,-849711,730146,0,-14,14,6,-130,0,-12.19%,791755.77,15
Noreste,Tampico,Tampico Centro,Tampico Centro C,Vale Amigo,02/07/2026,58.04%,1130492,6728834,7859326,4561469,3297857,155,77,78,1600,870,12,-16.39%,-66352,-1337684,1271332,-1,-26,25,22,-235,0,-18.64%,1412530.57,27
Noreste,Tampico,Tampico Centro,Tampico Centro D,Vale Amigo,02/07/2026,54.12%,1261249,8381017,9642266,5218148,4424118,128,70,58,1837,935,,-15.71%,-112418,-1592949,1480531,0,-12,12,28,-214,,-15.43%,1405904.38,12
Noreste,Tampico,Tampico Centro,Tampico Centro E,Viva Vale,02/07/2026,59.00%,725485,6213124,6938609,4094100,2844509,123,72,51,1491,845,5,-20.66%,2435,-1431758,1434192,1,-24,25,40,-249,-33,-19.59%,1348783.9,25
Noreste,Tampico,Tampico Centro,Tampico Centro F,Viva Vale,02/07/2026,60.37%,895418,7172585,8068003,4870627,3197376,165,103,62,1722,1004,18,-10.78%,-110709,-948495,837786,0,-19,19,16,-133,-17,-10.89%,852697.8,21
