Date,Marca,Subdirección,Zona,Sucursal,Total dispersado,Monto Financiero,Monto PP,Canjes,Prestamos Personales,Canje Promedio,PP Promedio
11/06/2026,Vale Amigo,Bajio,Tepic,Mezcales,77000,62000,15000,10,1,6200,15000
13/06/2026,Vale Amigo,Noreste,Saltillo/Nuevo Leon,Saltillo,77000,77000,,12,,6416.67,
13/06/2026,Vale Amigo,Noreste,San Luis,Matehuala,77000,62000,15000,9,1,6888.89,15000
15/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Juchitan Digital,77000,64000,13000,11,2,5818.18,6500
15/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Salina Cruz Digital,77000,77000,,13,,5923.08,
16/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Meoqui,77000,77000,,9,,8555.56,
20/06/2026,Vale Amigo,Bajio,Tepic,Tepic,77000,77000,,12,,6416.67,
20/06/2026,Vale Amigo,Pacifico,Los Cabos,Cabo San Lucas,77000,69000,8000,10,1,6900,8000
20/06/2026,Vale Amigo,Sureste,Veracruz Sur,Acayucan,77000,47000,30000,9,2,5222.22,15000
23/06/2026,Vale Amigo,Noreste,Coahuila,San Pedro,77000,52000,25000,8,2,6500,12500
24/06/2026,Vale Amigo,Sureste,Veracruz Sur,Acayucan,77000,77000,,11,,7000,
26/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Escuinapa,77000,77000,,10,,7700,
26/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,77000,47000,30000,8,2,5875,15000
29/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,77000,44000,33000,7,2,6285.71,16500
30/06/2026,Viva Vale,Sureste,Veracruz Centro,Cordoba,77000,49000,28000,8,2,6125,14000
04/07/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,77000,62000,15000,9,1,6888.89,15000
17/06/2026,Viva Vale,Pacifico,Mazatlan,La Cruz,76500,56500,20000,9,2,6277.78,10000
23/06/2026,Viva Vale,Noreste,Tampico,Tampico Madero,76500,68500,8000,10,1,6850,8000
04/07/2026,Vale Amigo,Sureste,Tabasco Norte,Comalcalco,76104,61104,15000,11,1,5554.91,15000
01/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,76000,56000,20000,8,1,7000,20000
01/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,Navolato,76000,61000,15000,7,1,8714.29,15000
03/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Delicias,76000,76000,,10,,7600,
06/06/2026,Vale Amigo,Bajio,Morelia,Celaya,76000,68000,8000,11,1,6181.82,8000
06/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Parral,76000,58000,18000,11,1,5272.73,18000
06/06/2026,Vale Amigo,Pacifico,La Paz 2,La Paz 3,76000,76000,,10,,7600,
12/06/2026,Vale Amigo,Noreste,Saltillo/Nuevo Leon,Saltillo,76000,53000,23000,8,2,6625,11500
12/06/2026,Viva Vale,Sureste,Veracruz Centro,Orizaba,76000,45000,31000,7,3,6428.57,10333.33
13/06/2026,Vale Amigo,Bajio,Tepic,Mezcales,76000,76000,,10,,7600,
13/06/2026,Vale Amigo,Pacifico,Los Cabos,San Jose Del Cabo,76000,61000,15000,8,1,7625,15000
17/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Jimenez,76000,43000,33000,6,2,7166.67,16500
17/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Juchitan Digital,76000,76000,,12,,6333.33,
18/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Jimenez,76000,51000,25000,7,2,7285.71,12500
22/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,76000,76000,,10,,7600,
24/06/2026,Vale Amigo,Pacifico,Los Cabos,San Jose Del Cabo,76000,68000,8000,9,1,7555.56,8000
24/06/2026,Vale Amigo,Sureste,Veracruz Sur,Coatzacoalcos,76000,61000,15000,9,1,6777.78,15000
26/06/2026,Vale Amigo,Pacifico,Los Cabos,San Jose Del Cabo,76000,61000,15000,8,1,7625,15000
26/06/2026,Vale Amigo,Sureste,Tabasco Centro,Teapa,76000,61000,15000,9,1,6777.78,15000
27/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Escuinapa,76000,61000,15000,10,1,6100,15000
30/06/2026,Vale Amigo,Pacifico,Sonora Norte 1,Magdalena,76000,76000,,11,,6909.09,
30/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Cuauhtemoc,76000,38000,38000,6,3,6333.33,12666.67
01/07/2026,Viva Vale,Sureste,Veracruz Centro,Cordoba,76000,76000,,13,,5846.15,
03/07/2026,Viva Vale,Chihuahua,Chihuahua Sur,Jimenez,76000,68000,8000,9,1,7555.56,8000
06/07/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Chihuahua Centro,76000,68000,8000,10,1,6800,8000
19/06/2026,Vale Amigo,Pacifico,Sonora Sur,Huatabampo,75611,72611,3000,12,1,6050.92,3000
01/07/2026,Vale Amigo,Noreste,Saltillo/Nuevo Leon,Cadereyta,75508,42508,33000,6,2,7084.67,16500
02/06/2026,Viva Vale,Chihuahua,Chihuahua Sur,Meoqui,75500,52500,23000,9,2,5833.33,11500
09/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Guamuchil,75500,75500,,12,,6291.67,
27/06/2026,Viva Vale,Noreste,Coahuila Norte,Monclova,75500,75500,,11,,6863.64,
04/07/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Imuris Digital,75071,45071,30000,7,2,6438.71,15000
05/06/2026,Vale Amigo,Bajio,Morelia,Uruapan,75000,38000,37000,4,2,9500,18500
06/06/2026,Vale Amigo,Noreste,Coahuila Norte,Piedras Negras,75000,75000,,10,,7500,
06/06/2026,Vale Amigo,Sureste,Veracruz Centro,Orizaba,75000,60000,15000,10,1,6000,15000
10/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Ensenada,75000,75000,,10,,7500,
10/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Guamuchil,75000,75000,,9,,8333.33,
10/06/2026,Vale Amigo,Pacifico,Sonora Centro,Empalme,75000,67000,8000,9,1,7444.44,8000
11/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,75000,75000,,11,,6818.18,
12/06/2026,Vale Amigo,Noreste,San Luis,Matehuala,75000,57000,18000,8,1,7125,18000
12/06/2026,Vale Amigo,Sureste,Veracruz Centro,Orizaba,75000,45000,30000,10,2,4500,15000
13/06/2026,Vale Amigo,Noreste,San Luis,Ciudad Valles,75000,44000,31000,7,3,6285.71,10333.33
23/06/2026,Vale Amigo,Noreste,Saltillo/Nuevo Leon,Linares,75000,60000,15000,10,1,6000,15000
25/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Meoqui,75000,75000,,9,,8333.33,
25/06/2026,Vale Amigo,Pacifico,Obregon,Obregón Centro 1,75000,52000,23000,8,2,6500,11500
26/06/2026,Vale Amigo,Bajio,Morelia,Celaya,75000,67000,8000,12,1,5583.33,8000
01/07/2026,Vale Amigo,Bajio,Morelia,Irapuato,75000,75000,,11,,6818.18,
02/07/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,75000,38000,37000,6,2,6333.33,18500
06/07/2026,Vale Amigo,Bajio,Morelia,Morelia,75000,57000,18000,8,1,7125,18000
01/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,74500,66500,8000,9,1,7388.89,8000
04/06/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,74500,74500,,9,,8277.78,
22/06/2026,Vale Amigo,Sureste,Tabasco Centro,Teapa,74500,50500,24000,9,2,5611.11,12000
29/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Jimenez,74296,59296,15000,9,1,6588.44,15000
01/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Ixtepec Digital,74000,74000,,9,,8222.22,
02/06/2026,Viva Vale,Pacifico,Los Cabos,San Jose Del Cabo,74000,74000,,8,,9250,
05/06/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,74000,74000,,11,,6727.27,
06/06/2026,Vale Amigo,Pacifico,Los Cabos,Cabo San Lucas,74000,44000,30000,6,2,7333.33,15000
08/06/2026,Vale Amigo,Sureste,Veracruz Sur,Minatitlán,74000,74000,,12,,6166.67,
10/06/2026,Vale Amigo,Noreste,Coahuila,San Pedro,74000,41000,33000,6,2,6833.33,16500
10/06/2026,Vale Amigo,Noreste,Saltillo/Nuevo Leon,Saltillo,74000,44000,30000,7,2,6285.71,15000
16/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Salina Cruz Digital,74000,74000,,13,,5692.31,
19/06/2026,Vale Amigo,Chihuahua,Chihuahua Norte,Cd. Juárez 2,74000,74000,,11,,6727.27,
19/06/2026,Vale Amigo,Noreste,San Luis,Matehuala,74000,52000,22000,6,1,8666.67,22000
20/06/2026,Vale Amigo,Bajio,Morelia,Irapuato,74000,74000,,10,,7400,
25/06/2026,Viva Vale,Chihuahua,Chihuahua Centro,Cuauhtemoc,74000,64000,10000,7,1,9142.86,10000
01/07/2026,Vale Amigo,Bajio,Santiago Papasquiaro Digital,Santiago Papasquiaro Digital,74000,51000,23000,8,2,6375,11500
01/07/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Martínez de la Torre Digital,74000,59000,15000,9,1,6555.56,15000
01/07/2026,Viva Vale,Pacifico,Mazatlan,La Cruz,74000,74000,,9,,8222.22,
02/07/2026,Viva Vale,Noreste,Coahuila Norte,Monclova,74000,44000,30000,5,2,8800,15000
03/07/2026,Vale Amigo,Pacifico,Sonora Sur,Huatabampo,74000,74000,,9,,8222.22,
08/06/2026,Viva Vale,Sureste,Veracruz Sur,Coatzacoalcos 2,73500,73500,,13,,5653.85,
09/06/2026,Vale Amigo,Sureste,Veracruz Centro,Orizaba,73500,73500,,14,,5250,
13/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,Puerto Peñasco,73500,47500,26000,6,2,7916.67,13000
23/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Acaponeta,73500,29500,44000,5,2,5900,22000
24/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Martínez de la Torre Digital,73500,55500,18000,10,1,5550,18000
29/06/2026,Vale Amigo,Sureste,Veracruz Sur,Acayucan,73500,36500,37000,6,2,6083.33,18500
02/07/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,73500,73500,,12,,6125,
01/06/2026,Viva Vale,Noreste,San Luis,Ciudad Valles,73000,43000,30000,6,1,7166.67,30000
02/06/2026,Vale Amigo,Noreste,San Luis,Matehuala,73000,73000,,9,,8111.11,
03/06/2026,Vale Amigo,Sureste,Tabasco Norte,Paraiso,73000,63000,10000,9,1,7000,10000
03/06/2026,Viva Vale,Sureste,Tabasco Centro,Teapa,73000,58000,15000,9,1,6444.44,15000
04/06/2026,Vale Amigo,Bajio,Tepic,Mezcales,73000,55000,18000,7,1,7857.14,18000
08/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Escuinapa,73000,58000,15000,8,1,7250,15000
10/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,73000,33000,40000,4,2,8250,20000
10/06/2026,Vale Amigo,Sureste,Tabasco Centro,Macuspana,73000,73000,,10,,7300,
11/06/2026,Vale Amigo,Sureste,Tabasco Norte,Comalcalco,73000,73000,,12,,6083.33,
11/06/2026,Viva Vale,Pacifico,Los Cabos,San Jose Del Cabo,73000,58000,15000,6,1,9666.67,15000
12/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Parral,73000,51000,22000,8,1,6375,22000
12/06/2026,Viva Vale,Sureste,Tabasco Norte,Comalcalco,73000,73000,,12,,6083.33,
13/06/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,73000,73000,,9,,8111.11,
16/06/2026,Viva Vale,Noreste,Saltillo/Nuevo Leon,Cadereyta,73000,58000,15000,7,1,8285.71,15000
17/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Tehuantepec Digital,73000,73000,,11,,6636.36,
20/06/2026,Vale Amigo,Sureste,Tabasco Centro,Teapa,73000,43000,30000,7,2,6142.86,15000
23/06/2026,Vale Amigo,Bajio,Durango,El Salto,73000,73000,,11,,6636.36,
23/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Guamuchil,73000,73000,,10,,7300,
25/06/2026,Vale Amigo,Bajio,Zacatecas,Zacatecas,73000,36000,37000,4,2,9000,18500
29/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,Puerto Peñasco,73000,73000,,10,,7300,
30/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Acaponeta,73000,26000,47000,4,2,6500,23500
03/07/2026,Vale Amigo,Bajio,Tepic,Compostela,73000,58000,15000,7,1,8285.71,15000
04/07/2026,Vale Amigo,Pacifico,Sonora Norte 1,Magdalena,73000,73000,,8,,9125,
06/07/2026,Vale Amigo,Sureste,Veracruz Centro,Cordoba,73000,58000,15000,10,1,5800,15000
29/06/2026,Vale Amigo,Bajio,Tepic,Vallarta,72829,72829,,9,,8092.11,
23/06/2026,Vale Amigo,Sureste,Veracruz Sur,Minatitlán,72512,72512,,14,,5179.43,
05/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,72500,68500,4000,11,1,6227.27,4000
06/06/2026,Vale Amigo,Bajio,Zacatecas,Zacatecas,72500,64500,8000,9,1,7166.67,8000
08/06/2026,Vale Amigo,Sureste,Tabasco Centro,Villahermosa,72500,67500,5000,13,1,5192.31,5000
09/06/2026,Vale Amigo,Sureste,Digital Veracruz Norte,Martínez de la Torre Digital,72500,72500,,11,,6590.91,
19/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tijuana 2,72500,72500,,9,,8055.56,
20/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,Mexicali,72500,72500,,13,,5576.92,
24/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tijuana 2,72500,56500,16000,7,2,8071.43,8000
29/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Meoqui,72500,72500,,9,,8055.56,
03/07/2026,Viva Vale,Sureste,Tabasco Centro,Macuspana,72500,47500,25000,7,2,6785.71,12500
29/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,San Quintin,72159,47159,25000,7,1,6737,25000
01/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Parral,72000,52000,20000,8,2,6500,10000
02/06/2026,Viva Vale,Bajio,Morelia,Celaya,72000,57000,15000,7,1,8142.86,15000
08/06/2026,Vale Amigo,Pacifico,Sonora Norte 1,Magdalena,72000,47000,25000,6,1,7833.33,25000
10/06/2026,Vale Amigo,Bajio,Durango,El Salto,72000,57000,15000,9,1,6333.33,15000
11/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Nogales,72000,64000,8000,9,1,7111.11,8000
12/06/2026,Vale Amigo,Bajio,Zacatecas,Fresnillo,72000,42000,30000,6,2,7000,15000
15/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,72000,57000,15000,8,1,7125,15000
17/06/2026,Vale Amigo,Noreste,Coahuila,Parras,72000,64000,8000,10,1,6400,8000
20/06/2026,Viva Vale,Sureste,Tabasco Norte,Cardenas 2,72000,72000,,14,,5142.86,
22/06/2026,Vale Amigo,Noreste,Saltillo/Nuevo Leon,Saltillo,72000,57000,15000,8,1,7125,15000
23/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,72000,72000,,11,,6545.45,
24/06/2026,Vale Amigo,Bajio,Tepic,Tepic,72000,57000,15000,10,1,5700,15000
26/06/2026,Vale Amigo,Bajio,Tepic,Vallarta,72000,50000,22000,7,1,7142.86,22000
29/06/2026,Vale Amigo,Chihuahua,Chihuahua Norte,Casas Grandes,72000,72000,,9,,8000,
02/07/2026,Vale Amigo,Bajio,Morelia,Irapuato,72000,72000,,8,,9000,
02/07/2026,Vale Amigo,Pacifico,La Paz 2,La Paz 3,71564,46564,25000,7,1,6652,25000
27/06/2026,Vale Amigo,Bajio,Zacatecas,Jerez,71539,71539,,10,,7153.9,
04/06/2026,Vale Amigo,Pacifico,Sonora Sur,Huatabampo,71500,71500,,12,,5958.33,
09/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,71500,23500,48000,4,3,5875,16000
18/06/2026,Vale Amigo,Bajio,Zacatecas,Fresnillo,71500,71500,,12,,5958.33,
19/06/2026,Vale Amigo,Noreste,San Luis,Ciudad Valles,71500,71500,,10,,7150,
03/07/2026,Vale Amigo,Noreste,Digital San Luis,Cd Mante Digital,71500,71500,,12,,5958.33,
02/07/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Salina Cruz Digital,71463,71463,,13,,5497.15,
02/06/2026,Viva Vale,Noreste,San Luis,Ciudad Valles,71000,56000,15000,9,1,6222.22,15000
04/06/2026,Viva Vale,Noreste,Tamaulipas,Altamira,71000,71000,,9,,7888.89,
05/06/2026,Viva Vale,Noreste,Coahuila Norte,Monclova,71000,71000,,10,,7100,
06/06/2026,Vale Amigo,Sureste,Tabasco Centro,Macuspana,71000,71000,,11,,6454.55,
06/06/2026,Vale Amigo,Sureste,Tabasco Centro,Villahermosa,71000,56000,15000,12,1,4666.67,15000
09/06/2026,Vale Amigo,Noreste,Digital San Luis,Cd Victoria Digital,71000,53000,18000,7,1,7571.43,18000
11/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tijuana 2,71000,53000,18000,7,1,7571.43,18000
11/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,Puerto Peñasco,71000,63000,8000,8,1,7875,8000
12/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Culiacán Centro,71000,71000,,10,,7100,
13/06/2026,Vale Amigo,Bajio,Zacatecas,Fresnillo,71000,71000,,12,,5916.67,
13/06/2026,Viva Vale,Bajio,Morelia,Morelia,71000,41000,30000,6,2,6833.33,15000
17/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,71000,41000,30000,6,1,6833.33,30000
20/06/2026,Vale Amigo,Pacifico,Obregon,Obregón Esperanza,71000,53000,18000,8,1,6625,18000
20/06/2026,Viva Vale,Sureste,Tabasco Centro,Villahermosa,71000,51000,20000,9,1,5666.67,20000
20/06/2026,Viva Vale,Sureste,Veracruz Sur,Coatzacoalcos 2,71000,63000,8000,9,1,7000,8000
22/06/2026,Viva Vale,Pacifico,Los Cabos,Cabo San Lucas,71000,71000,,8,,8875,
24/06/2026,Vale Amigo,Bajio,Durango,El Salto,71000,56000,15000,7,1,8000,15000
24/06/2026,Viva Vale,Bajio,Sinaloa Sur 2,Escuinapa,71000,18000,53000,3,3,6000,17666.67
29/06/2026,Viva Vale,Sureste,Veracruz Norte,Tuxpan,71000,56000,15000,7,1,8000,15000
30/06/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,71000,49000,22000,6,1,8166.67,22000
28/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tijuana,70516,70516,,10,,7051.6,
04/06/2026,Viva Vale,Sureste,Veracruz Centro,Orizaba,70500,70500,,11,,6409.09,
06/06/2026,Vale Amigo,Noreste,Tamaulipas,Altamira,70500,55500,15000,10,1,5550,15000
09/06/2026,Vale Amigo,Noreste,Coahuila Norte,Monclova,70500,70500,,12,,5875,
12/06/2026,Vale Amigo,Sureste,Tabasco Centro,Villahermosa,70500,48500,22000,8,1,6062.5,22000
18/06/2026,Vale Amigo,Sureste,Tabasco Centro,Teapa,70500,54500,16000,11,2,4954.55,8000
20/06/2026,Vale Amigo,Bajio,Zacatecas,Jerez,70500,70500,,9,,7833.33,
22/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Culiacán Centro,70500,52500,18000,8,1,6562.5,18000
22/06/2026,Vale Amigo,Pacifico,Sonora Sur,Huatabampo,70500,70500,,9,,7833.33,
25/06/2026,Vale Amigo,Noreste,Coahuila,Guadalupe Victoria,70500,70500,,11,,6409.09,
29/06/2026,Vale Amigo,Pacifico,Digital Sonora Norte 2,Cananea Digital,70174,62174,8000,9,1,6908.22,8000
01/06/2026,Viva Vale,Pacifico,Los Cabos,San Jose Del Cabo,70000,70000,,9,,7777.78,
03/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tijuana 2,70000,70000,,10,,7000,
03/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Jimenez,70000,55000,15000,9,1,6111.11,15000
03/06/2026,Viva Vale,Noreste,Saltillo/Nuevo Leon,Cadereyta,70000,70000,,9,,7777.78,
05/06/2026,Vale Amigo,Pacifico,Los Cabos,San Jose Del Cabo,70000,70000,,8,,8750,
09/06/2026,Vale Amigo,Bajio,Zacatecas,Fresnillo,70000,62000,8000,10,1,6200,8000
09/06/2026,Vale Amigo,Sureste,Veracruz Norte,Poza Rica,70000,70000,,9,,7777.78,
11/06/2026,Vale Amigo,Bajio,Durango,El Salto,70000,33000,37000,6,2,5500,18500
11/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Culiacán Centro,70000,70000,,8,,8750,
17/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Camargo,70000,55000,15000,7,1,7857.14,15000
24/06/2026,Vale Amigo,Baja Sonora Norte,Baja Norte,Tijuana,70000,70000,,11,,6363.64,
26/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,Puerto Peñasco,70000,55000,15000,8,1,6875,15000
26/06/2026,Vale Amigo,Pacifico,Mazatlan,Rosario,70000,48000,22000,6,1,8000,22000
26/06/2026,Vale Amigo,Sureste,Veracruz Centro,Orizaba,70000,70000,,11,,6363.64,
27/06/2026,Vale Amigo,Bajio,Tepic,Tepic,70000,70000,,11,,6363.64,
29/06/2026,Vale Amigo,Pacifico,Mazatlan,Mazatlán Centro,70000,70000,,11,,6363.64,
01/07/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,Costa Rica,70000,70000,,11,,6363.64,
02/07/2026,Viva Vale,Noreste,San Luis,Matehuala,70000,70000,,9,,7777.78,
04/07/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,69541,39541,30000,6,2,6590.17,15000
06/06/2026,Viva Vale,Noreste,Tampico,Tampico Madero,69500,69500,,11,,6318.18,
09/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,Mexicali,69500,69500,,9,,7722.22,
13/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,69500,56500,13000,9,1,6277.78,13000
13/06/2026,Viva Vale,Sureste,Tabasco Centro,Teapa,69500,69500,,11,,6318.18,
26/06/2026,Vale Amigo,Pacifico,Sinaloa Centro,Guamuchil,69500,51500,18000,8,1,6437.5,18000
27/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Acaponeta,69500,69500,,9,,7722.22,
01/07/2026,Vale Amigo,Noreste,Digital San Luis,Cd Mante Digital,69326,69326,,11,,6302.36,
27/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Delicias,69254,54254,15000,7,1,7750.57,15000
30/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,El Dorado,69198,61198,8000,9,1,6799.78,8000
23/06/2026,Vale Amigo,Bajio,Zacatecas,Zacatecas,69059,39059,30000,6,2,6509.83,15000
02/06/2026,Viva Vale,Bajio,Tepic,Tepic,69000,54000,15000,6,1,9000,15000
10/06/2026,Vale Amigo,Pacifico,Sonora Sur,Huatabampo,69000,69000,,9,,7666.67,
11/06/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Delicias,69000,43000,26000,5,2,8600,13000
12/06/2026,Vale Amigo,Sureste,Veracruz Sur,Acayucan,69000,69000,,11,,6272.73,
13/06/2026,Viva Vale,Sureste,Tabasco Norte,Paraiso,69000,69000,,10,,6900,
16/06/2026,Viva Vale,Bajio,Morelia,Morelia,69000,69000,,10,,6900,
18/06/2026,Vale Amigo,Pacifico,Sinaloa Sur 1,Costa Rica,69000,54000,15000,7,1,7714.29,15000
18/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,Navolato,69000,54000,15000,8,1,6750,15000
18/06/2026,Viva Vale,Sureste,Veracruz Centro,Cordoba,69000,69000,,11,,6272.73,
24/06/2026,Vale Amigo,Bajio,Morelia,Celaya,69000,61000,8000,10,1,6100,8000
24/06/2026,Vale Amigo,Chihuahua,Chihuahua Norte,Cd. Juárez 2,69000,69000,,10,,6900,
27/06/2026,Vale Amigo,Pacifico,Los Cabos,Cabo San Lucas,69000,44000,25000,5,1,8800,25000
01/07/2026,Vale Amigo,Chihuahua,Chihuahua Sur,Meoqui,69000,69000,,8,,8625,
01/07/2026,Vale Amigo,Pacifico,Mazatlan,La Cruz,69000,39000,30000,5,2,7800,15000
04/07/2026,Viva Vale,Sureste,Veracruz Norte,Poza Rica 2,69000,69000,,13,,5307.69,
25/06/2026,Vale Amigo,Sureste,Tabasco Centro,Macuspana,68651,43651,25000,8,2,5456.38,12500
01/06/2026,Viva Vale,Sureste,Veracruz Sur,Acayucan,68500,53500,15000,9,1,5944.44,15000
05/06/2026,Vale Amigo,Noreste,San Luis,Matehuala,68500,53500,15000,7,1,7642.86,15000
13/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Acaponeta,68500,68500,,8,,8562.5,
24/06/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,68500,68500,,8,,8562.5,
30/06/2026,Vale Amigo,Bajio,Tepic,Tepic,68500,68500,,11,,6227.27,
02/07/2026,Viva Vale,Sureste,Veracruz Centro,Cordoba,68500,38500,30000,7,2,5500,15000
29/06/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca,Tehuantepec Digital,68311,60311,8000,10,1,6031.1,8000
03/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,68000,68000,,7,,9714.29,
04/06/2026,Viva Vale,Bajio,Tepic,Tepic,68000,68000,,10,,6800,
06/06/2026,Vale Amigo,Noreste,Coahuila Norte,Acuña,68000,68000,,11,,6181.82,
08/06/2026,Vale Amigo,Baja Sonora Norte,Mexicali,Puerto Peñasco,68000,42000,26000,6,2,7000,13000
10/06/2026,Viva Vale,Sureste,Veracruz Centro,Orizaba,68000,63000,5000,11,1,5727.27,5000
15/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Parral,68000,68000,,9,,7555.56,
15/06/2026,Viva Vale,Chihuahua,Chihuahua Norte,Casas Grandes,68000,68000,,7,,9714.29,
15/06/2026,Viva Vale,Pacifico,Sinaloa Centro,Culiacán Centro,68000,53000,15000,7,1,7571.43,15000
17/06/2026,Vale Amigo,Chihuahua,Chihuahua Norte,Casas Grandes,68000,68000,,8,,8500,
18/06/2026,Viva Vale,Pacifico,Sinaloa Sur 1,El Dorado,68000,38000,30000,4,2,9500,15000
19/06/2026,Vale Amigo,Noreste,Digital San Luis,Cd Mante Digital,68000,68000,,11,,6181.82,
24/06/2026,Vale Amigo,Bajio,Sinaloa Sur 2,Escuinapa,68000,50000,18000,8,1,6250,18000
26/06/2026,Viva Vale,Bajio,Sinaloa Sur 2,Escuinapa,68000,38000,30000,5,2,7600,15000
27/06/2026,Vale Amigo,Chihuahua,Chihuahua Centro,Cuauhtemoc,68000,68000,,11,,6181.82,
29/06/2026,Vale Amigo,Sureste,Veracruz Norte,Tuxpan,68000,25000,43000,4,3,6250,14333.33
30/06/2026,Vale Amigo,Bajio,Zacatecas,Jerez,68000,35000,33000,5,2,7000,16500
01/07/2026,Vale Amigo,Digital Suroeste,Digital Oaxaca Costa,Salina Cruz Digital,68000,42000,26000,8,2,5250,13000
02/07/2026,Viva Vale,Bajio,Morelia,Morelia,68000,38000,30000,5,1,7600,30000
